Date,Adj Close,Close,High,Low,Open,Volume,代码,名称,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
,HSI,HSI,HSI,HSI,HSI,HSI,,,SPY,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,IWM,IWM,IWM,IWM,IWM,IWM,VTI,VTI,VTI,VTI,VTI,VTI,GLD,GLD,GLD,GLD,GLD,GLD,USO,USO,USO,USO,USO,USO,TLT,TLT,TLT,TLT,TLT,TLT,AGG,AGG,AGG,AGG,AGG,AGG
2025-01-08,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.30000305175781,77.30000305175781,78.45999908447266,77.05999755859375,78.3499984741211,3259100.0,,,,,,,,,,,,
2025-01-08,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,289.7832336425781,291.67999267578125,292.25,289.510009765625,291.4200134277344,2971300.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7784652709961,95.94000244140625,96.2300033569336,95.8499984741211,95.8499984741211,9822000.0
2025-01-10,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,248.2100067138672,248.2100067138672,249.0399932861328,247.5500030517578,248.00999450683594,12380100.0,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,215.7479705810547,216.8300018310547,218.7100067138672,215.30999755859375,218.30999755859375,37379400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,505.86663818359375,507.19000244140625,511.5799865722656,503.9200134277344,511.4800109863281,40532500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,,SPY,标普500指数ETF,577.0430908203125,580.489990234375,585.9500122070312,578.5499877929688,585.8800048828125,73105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33172607421875,85.45999908447266,85.8499984741211,85.16000366210938,85.27999877929688,47115800.0,,,,,,
2025-01-10,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.63999938964844,80.63999938964844,81.81999969482422,79.37000274658203,81.54000091552734,5048700.0,,,,,,,,,,,,
2025-01-10,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,285.43170166015625,287.29998779296875,290.04998779296875,286.2200012207031,290.04998779296875,4403700.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.69049835205078,95.8499984741211,95.94999694824219,95.73999786376953,95.94000244140625,10420700.0
2025-01-13,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,245.74000549316406,245.74000549316406,246.7899932861328,245.14999389648438,246.33999633789062,8448600.0,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,216.16586303710938,217.25,217.52000427246094,213.97000122070312,214.5,28603800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,504.24090576171875,505.55999755859375,506.0199890136719,499.70001220703125,501.20001220703125,31694200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,,SPY,标普500指数ETF,577.937744140625,581.3900146484375,581.75,575.3499755859375,575.77001953125,47910100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3024673461914,85.43000030517578,85.66000366210938,85.04000091552734,85.52999877929688,33258900.0,,,,,,
2025-01-13,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2300033569336,82.2300033569336,82.81999969482422,81.37000274658203,81.51000213623047,5060500.0,,,,,,,,,,,,
2025-01-13,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,285.8986511230469,287.7699890136719,287.8800048828125,284.6300048828125,285.0,3633300.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71981048583984,95.87999725341797,95.93000030517578,95.75,95.86000061035156,5487600.0
2025-01-14,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,247.02999877929688,247.02999877929688,247.0399932861328,245.52000427246094,245.6199951171875,4914800.0,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,218.62355041503906,219.72000122070312,220.22999572753906,217.22000122070312,219.17999267578125,25447500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,503.7621154785156,505.0799865722656,510.1600036621094,501.5899963378906,508.739990234375,33737200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,,SPY,标普500指数ETF,578.7329711914062,582.1900024414062,585.0,578.3499755859375,584.3599853515625,48420600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.16595458984375,85.29000091552734,85.36000061035156,84.88999938964844,85.2300033569336,33412900.0,,,,,,
2025-01-14,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.66999816894531,81.66999816894531,82.08000183105469,81.20999908447266,81.9000015258789,4679800.0,,,,,,,,,,,,
2025-01-14,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,286.5444641113281,288.4200134277344,289.75,286.5199890136719,289.4100036621094,3803700.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.53112030029297,96.70999908447266,96.94000244140625,96.55000305175781,96.94000244140625,9563000.0
2025-01-15,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,248.8800048828125,248.8800048828125,248.89999389648438,247.00999450683594,248.2100067138672,6345000.0,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,222.92198181152344,224.0399932861328,225.5800018310547,223.0,225.44000244140625,30124700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,515.351806640625,516.7000122070312,517.8499755859375,511.4599914550781,513.030029296875,34957600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,,SPY,标普500指数ETF,589.2601318359375,592.780029296875,593.9400024414062,589.2000122070312,590.3300170898438,56900200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5993423461914,86.76000213623047,86.9800033569336,86.4000015258789,86.69999694824219,54120700.0,,,,,,
2025-01-15,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33999633789062,84.33999633789062,84.58000183105469,82.27999877929688,82.27999877929688,4891900.0,,,,,,,,,,,,
2025-01-15,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,291.800048828125,293.7099914550781,294.29998779296875,292.1700134277344,292.7099914550781,2815300.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73638153076172,96.91999816894531,97.02999877929688,96.5,96.62999725341797,9810800.0
2025-01-16,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,250.60000610351562,250.60000610351562,251.38999938964844,250.27000427246094,250.55999755859375,9236000.0,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,223.3697509765625,224.49000549316406,225.22999572753906,222.7100067138672,224.14999389648438,21029800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,511.7413024902344,513.0800170898438,519.0599975585938,512.9500122070312,518.97998046875,28229000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,,SPY,标普500指数ETF,588.1268920898438,591.6400146484375,594.3499755859375,590.9299926757812,594.1699829101562,43319700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.87237548828125,87.04000091552734,87.4000015258789,86.27999877929688,86.63999938964844,34651100.0,,,,,,
2025-01-16,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.94000244140625,82.94000244140625,83.5999984741211,81.98999786376953,83.48999786376953,3607100.0,,,,,,,,,,,,
2025-01-16,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,291.58148193359375,293.489990234375,294.6600036621094,292.92999267578125,294.2300109863281,3130300.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73638153076172,96.91999816894531,97.0999984741211,96.87000274658203,97.06999969482422,5360200.0
2025-01-17,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,249.27000427246094,249.27000427246094,250.80999755859375,249.14999389648438,249.6999969482422,8312900.0,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,224.33489990234375,225.4600067138672,226.97000122070312,224.6699981689453,226.92999267578125,26754900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,520.378662109375,521.739990234375,524.0700073242188,513.1099853515625,522.8499755859375,51837900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,,SPY,标普500指数ETF,594.0316162109375,597.5800170898438,599.3599853515625,595.6099853515625,596.9600219726562,58070600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0186538696289,87.19000244140625,87.4800033569336,87.04000091552734,87.43000030517578,29875600.0,,,,,,
2025-01-17,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5199966430664,82.5199966430664,83.0,82.2300033569336,82.5199966430664,2297600.0,,,,,,,,,,,,
2025-01-17,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,294.27386474609375,296.20001220703125,297.1199951171875,295.44000244140625,296.17999267578125,2603200.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0491714477539,97.23999786376953,97.27999877929688,97.08999633789062,97.1500015258789,7725900.0
2025-01-21,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,253.1300048828125,253.1300048828125,253.36000061035156,251.8300018310547,251.9499969482422,7668100.0,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,228.64328002929688,229.7899932861328,229.88999938964844,226.99000549316406,227.52000427246094,26086300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,523.4306640625,524.7999877929688,525.969970703125,520.0599975585938,524.47998046875,23628000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,,SPY,标普500指数ETF,599.4691162109375,603.0499877929688,603.0599975585938,598.6699829101562,600.6699829101562,42532900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.77921295166016,87.97000122070312,88.16999816894531,87.62999725341797,87.88999938964844,30548600.0,,,,,,
2025-01-21,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.11000061035156,81.11000061035156,81.33999633789062,80.44999694824219,80.62000274658203,2410900.0,,,,,,,,,,,,
2025-01-21,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,297.1947326660156,299.1400146484375,299.2200012207031,296.9100036621094,297.75,3893500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8243637084961,97.01000213623047,97.25,96.95999908447266,97.20999908447266,7283400.0
2025-01-22,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,254.42999267578125,254.42999267578125,254.67999267578125,253.77999877929688,254.2899932861328,5213800.0,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,227.15077209472656,228.2899932861328,229.85000610351562,227.8300018310547,229.35000610351562,21307300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,530.1232299804688,531.510009765625,533.8200073242188,529.260009765625,529.5700073242188,33593000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,,SPY,标普500指数ETF,602.8389892578125,606.4400024414062,607.8200073242188,605.3599853515625,605.9199829101562,48196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.33067321777344,87.51000213623047,87.9800033569336,87.31999969482422,87.87000274658203,25278400.0,,,,,,
2025-01-22,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.43000030517578,80.43000030517578,81.20999908447266,80.31999969482422,80.72000122070312,2798000.0,,,,,,,,,,,,
2025-01-22,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,298.6452331542969,300.6000061035156,301.2900085449219,300.2699890136719,300.5899963378906,3515700.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.66796875,96.8499984741211,96.91999816894531,96.72000122070312,96.7699966430664,7707000.0
2025-01-23,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,254.07000732421875,254.07000732421875,254.5399932861328,252.82000732421875,253.19000244140625,6511500.0,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,228.18557739257812,229.3300018310547,229.35000610351562,226.5500030517578,226.92999267578125,20850700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,531.250244140625,532.6400146484375,532.760009765625,528.4500122070312,529.0399780273438,23096600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,,SPY,标普500指数ETF,606.1293334960938,609.75,609.75,605.52001953125,605.7999877929688,41152100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.66761016845703,86.83000183105469,86.98999786376953,86.52999877929688,86.63999938964844,31949000.0,,,,,,
2025-01-23,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.20999908447266,79.20999908447266,81.04000091552734,79.16000366210938,80.55999755859375,3803200.0,,,,,,,,,,,,
2025-01-23,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,300.2149658203125,302.17999267578125,302.17999267578125,300.0199890136719,300.239990234375,2647800.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8243637084961,97.01000213623047,97.11000061035156,96.80000305175781,96.87000274658203,6459400.0
2025-01-24,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,255.64999389648438,255.64999389648438,257.07000732421875,255.61000061035156,255.9600067138672,7341300.0,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,227.5487823486328,228.69000244140625,230.22999572753906,228.0399932861328,228.82000732421875,19074500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,528.248046875,529.6300048828125,533.7899780273438,528.1500244140625,533.02001953125,19878300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,,SPY,标普500指数ETF,604.35986328125,607.969970703125,610.780029296875,606.7999877929688,609.8099975585938,34604700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.04789733886719,87.22000122070312,87.27999877929688,86.5999984741211,86.72000122070312,21110400.0,,,,,,
2025-01-24,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5999984741211,79.5999984741211,80.22000122070312,79.0199966430664,80.06999969482422,1922700.0,,,,,,,,,,,,
2025-01-24,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,299.3406677246094,301.29998779296875,302.6700134277344,300.79998779296875,302.260009765625,2359000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.35218811035156,97.55000305175781,97.55999755859375,97.30999755859375,97.48999786376953,7602000.0
2025-01-27,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,252.99000549316406,252.99000549316406,254.25999450683594,251.9199981689453,253.86000061035156,5799800.0,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.36972045898438,226.5,229.6199951171875,225.2100067138672,226.7100067138672,27461700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,512.8683471679688,514.2100219726562,517.989990234375,510.1499938964844,511.0,60771700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,SPY,标普500指数ETF,595.81103515625,599.3699951171875,599.6900024414062,594.6400146484375,594.8099975585938,70361100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.05224609375,88.25,88.43000030517578,87.8499984741211,88.16000366210938,42864200.0,,,,,,
2025-01-27,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.93000030517578,77.93000030517578,79.54000091552734,77.2300033569336,79.27999877929688,1954800.0,,,,,,,,,,,,
2025-01-27,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,295.16802978515625,297.1000061035156,297.5799865722656,294.44000244140625,295.0,5321300.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.32286834716797,97.5199966430664,97.52999877929688,97.29000091552734,97.33999633789062,5730300.0
2025-01-28,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,255.17999267578125,255.17999267578125,255.25,253.88999938964844,254.22999572753906,5332000.0,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.61846923828125,226.75,227.55999755859375,225.17999267578125,226.74000549316406,16847400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,520.448486328125,521.8099975585938,523.0,511.7799987792969,515.219970703125,33194200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,,SPY,标普500指数ETF,600.930419921875,604.52001953125,605.3699951171875,597.25,600.6199951171875,44433300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.99373626708984,88.19000244140625,88.19999694824219,87.66000366210938,87.83999633789062,25519100.0,,,,,,
2025-01-28,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.86000061035156,78.86000061035156,78.94999694824219,77.80999755859375,78.87000274658203,1592300.0,,,,,,,,,,,,
2025-01-28,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,297.701416015625,299.6499938964844,300.1099853515625,296.20001220703125,297.8999938964844,2717300.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.26422119140625,97.45999908447266,97.6500015258789,97.22000122070312,97.58000183105469,5912800.0
2025-01-29,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,254.1999969482422,254.1999969482422,254.82000732421875,253.3000030517578,254.5500030517578,5671800.0,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.10104370117188,226.22999572753906,228.22000122070312,224.5800018310547,226.67999267578125,20280500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,519.4710693359375,520.8300170898438,522.5900268554688,516.9000244140625,522.4600219726562,26649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,,SPY,标普500指数ETF,598.2365112304688,601.8099975585938,604.1300048828125,599.219970703125,603.719970703125,37177400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.81822204589844,88.01000213623047,88.62000274658203,87.62999725341797,88.43000030517578,25342800.0,,,,,,
2025-01-29,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.77999877929688,77.77999877929688,78.6500015258789,77.18000030517578,78.0199966430664,1670500.0,,,,,,,,,,,,
2025-01-29,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,296.4297180175781,298.3699951171875,299.6000061035156,296.9700012207031,299.32000732421875,2620200.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.40106201171875,97.5999984741211,97.7300033569336,97.5199966430664,97.62000274658203,6802900.0
2025-01-30,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,258.04998779296875,258.04998779296875,258.2900085449219,256.45001220703125,257.20001220703125,12981200.0,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,227.38958740234375,228.52999877929688,230.0500030517578,226.9199981689453,228.52000427246094,25575100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,521.6852416992188,523.0499877929688,526.0999755859375,518.2100219726562,523.7100219726562,27431300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,,SPY,标普500指数ETF,601.4473266601562,605.0399780273438,606.5999755859375,600.719970703125,603.9600219726562,39281300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.14000701904297,88.33999633789062,88.70999908447266,88.16999816894531,88.41000366210938,25094900.0,,,,,,
2025-01-30,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75,77.75,78.7699966430664,77.45999908447266,77.7699966430664,2238600.0,,,,,,,,,,,,
2025-01-30,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,298.2875671386719,300.239990234375,301.1099853515625,298.2799987792969,299.5,2891200.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.20557403564453,97.4000015258789,97.7300033569336,97.26000213623047,97.62000274658203,10750100.0
2025-01-31,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,258.55999755859375,258.55999755859375,259.989990234375,257.8599853515625,259.0799865722656,8961100.0,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.3498077392578,226.47999572753906,230.32000732421875,225.5399932861328,228.75,35330700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,520.9271850585938,522.2899780273438,531.52001953125,521.1900024414062,526.9199829101562,38755200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,,SPY,标普500指数ETF,598.2464599609375,601.8200073242188,609.9600219726562,601.0499877929688,607.5,66566900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
